state,00,01,02,10,11,12,20,21,22
"[[0, -1, 1], [0, 0, -1], [0, 0, 0]]",4.5,,,1.75,10.25,,2.5,4.25,2.0
"[[0, -1, 1], [0, 0, 0], [-1, 0, 0]]",3.0,,,2.0,2.5,15.25,,2.25,10.5
"[[0, -1, 1], [0, 0, 0], [0, -1, 0]]",3.5,,,2.5,11.25,5.5,3.5,,14.25
"[[0, -1, 1], [0, 0, 0], [0, 0, -1]]",6.25,,,4.25,18.0,1.0,6.5,2.75,
"[[0, -1, -1], [1, 0, 0], [0, 0, 0]]",10.0,,,,6.5,3.0,3.0,1.5,2.0
"[[0, -1, 0], [1, -1, 0], [0, 0, 0]]",5.25,,1.75,,,2.5,15.0,3.5,2.0
"[[0, -1, 0], [1, 0, -1], [0, 0, 0]]",9.25,,1.75,,1.5,,12.0,2.75,2.25
"[[0, -1, 0], [1, 0, 0], [-1, 0, 0]]",2.25,,1.25,,16.5,7.0,,2.25,5.25
"[[0, -1, 0], [1, 0, 0], [0, -1, 0]]",6.0,,4.25,,6.75,2.5,11.0,,2.75
"[[0, -1, 0], [1, 0, 0], [0, 0, -1]]",6.0,,2.75,,5.5,13.5,7.5,2.0,
"[[0, -1, -1], [0, 1, 0], [0, 0, 0]]",51.75,,,13.0,,13.5,6.75,6.25,10.5
"[[0, -1, 0], [-1, 1, 0], [0, 0, 0]]",10.5,,15.0,,,6.0,16.75,6.75,25.5
"[[0, -1, 0], [0, 1, -1], [0, 0, 0]]",14.5,,21.5,5.5,,,10.5,5.25,7.5
"[[0, -1, 0], [0, 1, 0], [-1, 0, 0]]",27.25,,9.0,11.75,,8.75,,4.5,13.75
"[[0, -1, 0], [0, 1, 0], [0, -1, 0]]",27.0,,8.0,12.25,,12.0,15.5,,12.5
"[[0, -1, 0], [0, 1, 0], [0, 0, -1]]",4.75,,33.25,11.25,,13.5,12.25,5.0,
"[[0, -1, -1], [0, 0, 1], [0, 0, 0]]",8.75,,,4.5,5.25,,3.25,3.5,2.5
"[[0, -1, 0], [-1, 0, 1], [0, 0, 0]]",2.25,,8.0,,2.75,,2.0,1.75,6.0
"[[0, -1, 0], [0, -1, 1], [0, 0, 0]]",1.75,,5.75,0.5,,,2.75,2.5,15.0
"[[0, -1, 0], [0, 0, 1], [-1, 0, 0]]",3.5,,2.5,11.5,4.0,,,2.5,2.5
"[[0, -1, 0], [0, 0, 1], [0, -1, 0]]",3.0,,4.5,3.0,6.25,,0.5,,9.5
"[[0, -1, 0], [0, 0, 1], [0, 0, -1]]",2.25,,1.5,3.5,11.75,,4.0,0.75,
